club_id,club_name,season,financial_year_end,currency_original,gbp_to_eur_rate,eur_to_usd_rate,gbp_to_usd_rate,inflation_adjustment_to_2025_26,real_price_basis_label,economic_factors_complete,fx_source,inflation_source,economic_factor_notes,turnover_original,turnover_gbp,turnover_eur,turnover_usd,turnover_gbp_real_2025_26,turnover_eur_real_2025_26,turnover_usd_real_2025_26,gate_and_matchday_income_original,gate_and_matchday_income_gbp,gate_and_matchday_income_eur,gate_and_matchday_income_usd,gate_and_matchday_income_gbp_real_2025_26,gate_and_matchday_income_eur_real_2025_26,gate_and_matchday_income_usd_real_2025_26,tv_and_broadcasting_original,tv_and_broadcasting_gbp,tv_and_broadcasting_eur,tv_and_broadcasting_usd,tv_and_broadcasting_gbp_real_2025_26,tv_and_broadcasting_eur_real_2025_26,tv_and_broadcasting_usd_real_2025_26,commercial_income_original,commercial_income_gbp,commercial_income_eur,commercial_income_usd,commercial_income_gbp_real_2025_26,commercial_income_eur_real_2025_26,commercial_income_usd_real_2025_26,sporting_revenue_original,sporting_revenue_gbp,sporting_revenue_eur,sporting_revenue_usd,sporting_revenue_gbp_real_2025_26,sporting_revenue_eur_real_2025_26,sporting_revenue_usd_real_2025_26,wage_bill_original,wage_bill_gbp,wage_bill_eur,wage_bill_usd,wage_bill_gbp_real_2025_26,wage_bill_eur_real_2025_26,wage_bill_usd_real_2025_26,wages_as_proportion_of_turnover,net_debt_original,net_debt_gbp,net_debt_eur,net_debt_usd,net_debt_gbp_real_2025_26,net_debt_eur_real_2025_26,net_debt_usd_real_2025_26,profit_loss_before_tax_original,profit_loss_before_tax_gbp,total_revenue_eur,total_revenue_gbp,total_revenue_usd,total_revenue_gbp_real_2025_26,total_revenue_eur_real_2025_26,total_revenue_usd_real_2025_26,matchday_revenue_eur,matchday_revenue_gbp,matchday_revenue_usd,matchday_revenue_gbp_real_2025_26,matchday_revenue_eur_real_2025_26,matchday_revenue_usd_real_2025_26,broadcast_revenue_eur,broadcast_revenue_gbp,broadcast_revenue_usd,broadcast_revenue_gbp_real_2025_26,broadcast_revenue_eur_real_2025_26,broadcast_revenue_usd_real_2025_26,commercial_revenue_eur,commercial_revenue_gbp,commercial_revenue_usd,commercial_revenue_gbp_real_2025_26,commercial_revenue_eur_real_2025_26,commercial_revenue_usd_real_2025_26,other_revenue_eur,staff_costs_eur,staff_costs_usd,staff_costs_gbp_real_2025_26,staff_costs_eur_real_2025_26,staff_costs_usd_real_2025_26,profit_loss_before_tax_eur,profit_loss_before_tax_usd,profit_loss_before_tax_gbp_real_2025_26,profit_loss_before_tax_eur_real_2025_26,profit_loss_before_tax_usd_real_2025_26,matchday_share,broadcast_share,commercial_share,confidence_level,requires_manual_review,source_url,source_document,notes
chelsea,Chelsea,2014/15,2015-06-30,GBP,1.30965,1.212652,1.58815,1.4031,2025/26 prices,True,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 2014 and 2015.,314287000,314287000.0,411605969.55,499134899.05,440976089.7,577524335.875605,700336176.8570551,70778000,70778000.0,92694407.7,112406080.7,99308611.8,130059523.44387001,157716971.83017,135565000,135565000.0,177542702.25,215297554.75,190211251.5,249110165.526975,302083999.069725,107944000,107944000.0,141368859.6,171431263.6,151456226.4,198354646.90476,240535205.95716,206343000.0,206343000.0,270237109.95,327703635.45,289519863.3,379169688.970845,459800970.899895,215647000,215647000.0,282422093.55,342479783.05,302574305.7,396266439.46000504,480533383.597455,0.6861467384906152,5330000.0,5330000.0,6980434.5,8464839.5,7478523.0,9794247.64695,11877016.30245,-22656000.0,-22656000.0,411605969.55,314287000.0,499134899.05,440976089.7,577524335.875605,700336176.8570551,92694407.7,70778000.0,112406080.7,99308611.8,130059523.44387001,157716971.83017,177542702.25,135565000.0,215297554.75,190211251.5,249110165.526975,302083999.069725,141368859.6,107944000.0,171431263.6,151456226.4,198354646.90476,240535205.95716,,282422093.55,342479783.05,302574305.7,396266439.46000504,480533383.597455,-29671430.4,-35981126.4,-31788633.6,-41631983.99424,-50485118.45184,0.22520180599261186,0.43134141723965674,0.3434567767677314,high,True,https://find-and-update.company-information.service.gov.uk/company/02536231/filing-history/MzEzODU4Mjg2MWFkaXF6a2N4/document?format=pdf&download=0,Group of companies' accounts made up to 30 June 2015,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. Missing fields in raw extraction: net_debt_eur, profit_loss_before_tax_eur. Net debt taken from the analysis of net debt note. Profit before tax taken from the taxation note."
chelsea,Chelsea,2015/16,2016-06-30,GBP,1.30075,1.10813,1.4414,1.398206,2025/26 prices,True,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 2015 and 2016.,329122000,329122000.0,428105441.5,474396450.8,460180355.132,598579596.9379491,663303963.8872648,69675000,69675000.0,90629756.25,100429545.0,97420003.05,126719068.96728751,140421192.39627,142933000,142933000.0,185920099.75,206023626.2,199849778.198,259954598.9910485,288063470.2945972,116514000,116514000.0,151555585.5,167943279.6,162910573.884,211905928.979613,234819301.1963976,212608000.0,212608000.0,276549856.0,306453171.2,297269781.248,386673667.958336,428484662.6908672,222406000,222406000.0,289294604.5,320576008.4,310969403.63600004,404493451.779527,448231298.4009304,0.6757554949228554,-27127000.0,-27127000.0,-35285445.25,-39100857.8,-37929134.162,-49336321.261221506,-54671053.981106795,-69789000.0,-69789000.0,428105441.5,329122000.0,474396450.8,460180355.132,598579596.9379491,663303963.8872648,90629756.25,69675000.0,100429545.0,97420003.05,126719068.96728751,140421192.39627,185920099.75,142933000.0,206023626.2,199849778.198,259954598.9910485,288063470.2945972,151555585.5,116514000.0,167943279.6,162910573.884,211905928.979613,234819301.1963976,,289294604.5,320576008.4,310969403.63600004,404493451.779527,448231298.4009304,-90778041.75,-100593864.6,-97579398.53400001,-126926402.6431005,-140650945.0469076,0.2116996129094986,0.4342857663723482,0.35401462071815315,high,True,https://find-and-update.company-information.service.gov.uk/company/02536231/filing-history/MzE2NjMwNjg5MWFkaXF6a2N4/document?format=pdf&download=0,Group of companies' accounts made up to 30 June 2016,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. Missing fields in raw extraction: net_debt_original, profit_loss_before_tax_original, net_debt_eur, profit_loss_before_tax_eur. Net debt inferred as net cash because the balance sheet shows cash at bank and in hand but no separately disclosed year-end borrowings. Profit before tax taken from the group profit and loss account."
chelsea,Chelsea,2016/17,2017-06-30,GBP,1.1823,1.117737,1.3215,1.374914,2025/26 prices,True,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 2016 and 2017.,361308000,361308000.0,427174448.4,477468521.99999994,496767427.51199996,587328129.5474375,656478155.4571079,65519000,65519000.0,77463113.69999999,86583358.5,90082990.366,106505119.50972179,119044671.768669,162446000,162446000.0,192059905.79999998,214672388.99999997,223349279.644,264065853.32310116,295156073.04954594,133343000,133343000.0,157651428.89999998,176212774.5,183335157.502,216757156.71461457,242277410.638893,227965000.0,227965000.0,269523019.5,301255747.5,313432270.01,370570972.832823,414200744.818215,219659000,219659000.0,259702835.7,290279368.5,302012234.326,357069064.6436298,399109167.66180897,0.6079549857739104,-32986000.0,-32986000.0,-38999347.8,-43590999.0,-45352913.203999996,-53620749.281089194,-59933874.799086,15646000.0,15646000.0,427174448.4,361308000.0,477468521.99999994,496767427.51199996,587328129.5474375,656478155.4571079,77463113.69999999,65519000.0,86583358.5,90082990.366,106505119.50972179,119044671.768669,192059905.79999998,162446000.0,214672388.99999997,223349279.644,264065853.32310116,295156073.04954594,157651428.89999998,133343000.0,176212774.5,183335157.502,216757156.71461457,242277410.638893,,259702835.7,290279368.5,302012234.326,357069064.6436298,399109167.66180897,18498265.799999997,20676189.0,21511904.444,25433524.624141194,28427981.722746,0.18133835951598082,0.4496053228824161,0.36905631760160307,high,True,https://find-and-update.company-information.service.gov.uk/company/02536231/filing-history/MzE5NDY3NTc5NGFkaXF6a2N4/document?format=pdf&download=0,Group of companies' accounts made up to 30 June 2017,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. Missing fields in raw extraction: net_debt_original, profit_loss_before_tax_original, net_debt_eur, profit_loss_before_tax_eur. Net debt inferred as net cash because the balance sheet shows cash at bank and in hand but no separately disclosed year-end borrowings. Profit before tax taken from the group profit and loss account."
chelsea,Chelsea,2017/18,2018-06-30,GBP,1.1359,1.154943,1.3119,1.340755,2025/26 prices,True,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 2017 and 2018.,443449000,443449000.0,503713719.09999996,581760743.1,594556463.995,675356687.4519204,779998625.1150405,73938000,73938000.0,83986174.19999999,96999262.2,99132743.19,112604882.98952098,130052245.790961,204141000,204141000.0,231883761.89999998,267812577.9,273703066.455,310899313.1862345,359071052.8823145,165370000,165370000.0,187843782.99999997,216948903.0,221720654.35,251852491.27616495,290875326.441765,278079000.0,278079000.0,315869936.09999996,364811840.1,372835809.645,423504196.17575544,489123298.67327553,244084000,244084000.0,277255015.59999996,320213799.6,327256843.41999996,371731048.44077796,429328252.882698,0.550421807242772,-31679000.0,-31679000.0,-35984176.099999994,-41559680.1,-42473777.644999996,-48245964.02695549,-55721348.8924755,67461000.0,67461000.0,503713719.09999996,443449000.0,581760743.1,594556463.995,675356687.4519204,779998625.1150405,83986174.19999999,73938000.0,96999262.2,99132743.19,112604882.98952098,130052245.790961,231883761.89999998,204141000.0,267812577.9,273703066.455,310899313.1862345,359071052.8823145,187843782.99999997,165370000.0,216948903.0,221720654.35,251852491.27616495,290875326.441765,,277255015.59999996,320213799.6,327256843.41999996,371731048.44077796,429328252.882698,76628949.89999999,88502085.9,90448673.05499999,102740647.72317448,118659614.1808545,0.16673394234737252,0.4603483151388322,0.3729177425137953,high,True,https://find-and-update.company-information.service.gov.uk/company/02536231/filing-history/MzIyMzk3MDA5OGFkaXF6a2N4/document?format=pdf&download=0,Group of companies' accounts made up to 30 June 2018,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. Missing fields in raw extraction: net_debt_original, profit_loss_before_tax_original, net_debt_eur, profit_loss_before_tax_eur. Net debt inferred as net cash because the balance sheet shows cash at bank and in hand but no separately disclosed year-end borrowings. Profit before tax taken from the group profit and loss account."
chelsea,Chelsea,2018/19,2019-06-30,GBP,1.1355,1.149978,1.3058,1.313149,2025/26 prices,True,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 2018 and 2019.,446741000,446741000.0,507274405.5,583354397.8000001,586637497.4089999,666126878.3079195,766031244.1166723,66623000,66623000.0,75650416.5,86996313.4,87485925.82699999,99340268.77655849,114239121.9448966,200188000,200188000.0,227313474.0,261405490.4,262876672.012,298496461.069626,343264358.31326956,179930000,179930000.0,204310515.0,234952594.0,236274899.57,268290148.46173498,308527763.85850596,266811000.0,266811000.0,302963890.5,348401803.8,350362597.839,397836729.8461845,457503480.2581662,285550000,285550000.0,324242025.0,372871190.0,374969696.95,425778090.88672495,489635430.27730995,0.6391846729984487,-36580000.0,-36580000.0,-41536590.0,-47766164.0,-48034990.419999994,-54543731.62191,-62724090.490435995,-101786000.0,-101786000.0,507274405.5,446741000.0,583354397.8000001,586637497.4089999,666126878.3079195,766031244.1166723,75650416.5,66623000.0,86996313.4,87485925.82699999,99340268.77655849,114239121.9448966,227313474.0,200188000.0,261405490.4,262876672.012,298496461.069626,343264358.31326956,204310515.0,179930000.0,234952594.0,236274899.57,268290148.46173498,308527763.85850596,,324242025.0,372871190.0,374969696.95,425778090.88672495,489635430.27730995,-115578003.0,-132912158.80000001,-133660184.114,-151771139.061447,-174533468.4160612,0.14913115205454613,0.44810751643569763,0.40276133150975624,high,True,https://find-and-update.company-information.service.gov.uk/company/02536231/filing-history/MzI1MzY5NTU2NWFkaXF6a2N4/document?format=pdf&download=0,Group of companies' accounts made up to 30 June 2019,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. Missing fields in raw extraction: net_debt_original, profit_loss_before_tax_original, net_debt_eur, profit_loss_before_tax_eur. Net debt inferred as net cash because the balance sheet shows cash at bank and in hand but no separately disclosed year-end borrowings. Profit before tax taken from the group profit and loss account."
chelsea,Chelsea,2019/20,2020-06-30,GBP,1.13275,1.130126,1.28015,1.296166,2025/26 prices,True,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 2019 and 2020.,407402000,407402000.0,461484615.49999994,521535670.29999995,528060620.732,598160668.1341729,675996803.6300697,54469000,54469000.0,61699759.74999999,69728490.35,70600865.854,79973130.79611848,90379698.42299809,182546000,182546000.0,206778981.5,233686261.89999998,236609918.63599998,268019885.334929,302896187.3418754,170387000,170387000.0,193005874.25,218120918.04999998,220849836.24199998,250167652.0031255,282720917.8651963,237015000.0,237015000.0,268478741.25,303414752.25,307210784.49,347993016.1310475,393275885.7648735,283480000,283480000.0,321111970.0,362896922.0,367437137.68,416214417.70702,470374651.801052,0.6958237809338197,-17077000.0,-17077000.0,-19343971.75,-21861121.549999997,-22134626.781999998,-25072998.4873105,-28335642.474977296,35652000.0,35652000.0,461484615.49999994,407402000.0,521535670.29999995,528060620.732,598160668.1341729,675996803.6300697,61699759.74999999,54469000.0,69728490.35,70600865.854,79973130.79611848,90379698.42299809,206778981.5,182546000.0,233686261.89999998,236609918.63599998,268019885.334929,302896187.3418754,193005874.25,170387000.0,218120918.04999998,220849836.24199998,250167652.0031255,282720917.8651963,,321111970.0,362896922.0,367437137.68,416214417.70702,470374651.801052,40384803.0,45639907.8,46210910.232,52345408.565298,59156896.733494796,0.13369841090618112,0.4480734017015135,0.4182281873923054,high,True,https://find-and-update.company-information.service.gov.uk/company/02536231/filing-history/MzI5MTA2NDMxM2FkaXF6a2N4/document?format=pdf&download=0,Group of companies' accounts made up to 30 June 2020,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. Missing fields in raw extraction: net_debt_original, profit_loss_before_tax_original, net_debt_eur, profit_loss_before_tax_eur. Net debt inferred as net cash because the balance sheet shows cash at bank and in hand but no separately disclosed year-end borrowings. Profit before tax taken from the group profit and loss account."
chelsea,Chelsea,2020/21,2021-06-30,GBP,1.14415,1.162173,1.3297,1.273808,2025/26 prices,True,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 2020 and 2021.,434863000,434863000.0,497548501.45,578237331.1,553931968.304,633781261.5350217,736563338.2538289,7654000,7654000.0,8757324.1,10177523.8,9749726.432,11155149.4971728,12964211.2366304,273606000,273606000.0,313046304.9,363813898.20000005,348521511.648,398760887.5520592,463429054.0383457,153603000,153603000.0,175744872.45,204245909.10000002,195660730.224,223865224.4857896,260170072.97885284,281260000.0,281260000.0,321803629.0,373991422.0,358271238.08000004,409916037.049232,476393265.274976,332905000,332905000.0,380893255.75,442663778.50000006,424057052.24,485184876.320396,563868662.3635281,0.7655399516629375,-17077000.0,-17077000.0,-19538649.55,-22707286.900000002,-21752819.216000002,-24888488.1059864,-28924723.711515203,35652000.0,35652000.0,497548501.45,434863000.0,578237331.1,553931968.304,633781261.5350217,736563338.2538289,8757324.1,7654000.0,10177523.8,9749726.432,11155149.4971728,12964211.2366304,313046304.9,273606000.0,363813898.20000005,348521511.648,398760887.5520592,463429054.0383457,175744872.45,153603000.0,204245909.10000002,195660730.224,223865224.4857896,260170072.97885284,,380893255.75,442663778.50000006,424057052.24,485184876.320396,563868662.3635281,40791235.8,47406464.400000006,45413802.816,51960202.4919264,60386733.60443521,0.017600945585161305,0.6291774650867055,0.35322158932813325,high,True,https://find-and-update.company-information.service.gov.uk/company/02536231/filing-history/MzMyNDMxMTA2NmFkaXF6a2N4/document?format=pdf&download=0,Group of companies' accounts made up to 30 June 2021,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. Missing fields in raw extraction: net_debt_original, profit_loss_before_tax_original, net_debt_eur, profit_loss_before_tax_eur. Net debt inferred as net cash because the balance sheet shows cash at bank and in hand but no separately disclosed year-end borrowings. Profit before tax taken from the group profit and loss account."
chelsea,Chelsea,2021/22,2022-06-30,GBP,1.16825,1.117869,1.30595,1.202829,2025/26 prices,True,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 2021 and 2022.,481278000,481278000.0,562253023.5,628525004.1,578895135.462,676294242.0034815,756008102.1565989,69163000,69163000.0,80799674.75,90323419.85,83191262.12699999,97188191.97986774,108643628.77475564,235016000,235016000.0,274557442.0,306919145.2,282684060.264,330245653.403418,369171248.50177073,177099000,177099000.0,206895906.75,231282439.04999998,213019813.07099998,248860396.62019575,278193224.8800724,304179000.0,304179000.0,355357116.75,397242565.05,365875322.391,427433845.3832857,477814877.27652645,340249000,340249000.0,397495894.25,444348181.54999995,409261364.421,478119588.98483324,534474878.8656049,0.7069697763039241,-16366000.0,-16366000.0,-19119579.5,-21373177.7,-19685499.413999997,-22997584.6904055,-25708277.9597133,-155939000.0,-155939000.0,562253023.5,481278000.0,628525004.1,578895135.462,676294242.0034815,756008102.1565989,80799674.75,69163000.0,90323419.85,83191262.12699999,97188191.97986774,108643628.77475564,274557442.0,235016000.0,306919145.2,282684060.264,330245653.403418,369171248.50177073,206895906.75,177099000.0,231282439.04999998,213019813.07099998,248860396.62019575,278193224.8800724,,397495894.25,444348181.54999995,409261364.421,478119588.98483324,534474878.8656049,-182175736.75,-203648537.04999998,-187567951.431,-219126259.25926575,-244954366.17131442,0.14370696354290036,0.4883165239217251,0.36797651253537456,high,True,https://find-and-update.company-information.service.gov.uk/company/02536231/filing-history/MzM3NDg3MzQ5MGFkaXF6a2N4/document?download=0&format=pdf,Group of companies' accounts made up to 30 June 2022,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. Missing fields in raw extraction: net_debt_original, profit_loss_before_tax_original, net_debt_eur, profit_loss_before_tax_eur. Net debt inferred as net cash because the balance sheet shows cash at bank and in hand but no separately disclosed year-end borrowings. Profit before tax taken from the group profit and loss account."
chelsea,Chelsea,2022/23,2023-06-30,GBP,1.1616,1.067321,1.2398,1.112688,2025/26 prices,True,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 2022 and 2023.,512467000,512467000.0,595281667.1999999,635356586.6,570215881.296,662362767.7134335,706953649.6307808,76481000,76481000.0,88840329.6,94821143.8,85099490.92799999,98851568.66196479,105506348.85253438,225902000,225902000.0,262407763.2,280073299.6,251358444.57599998,291977969.2194816,311634199.5853248,210084000,210084000.0,244033574.4,260462143.2,233757945.79199997,271533229.8319872,289813101.1929216,302383000.0,302383000.0,351248092.8,374894443.4,336457935.50399995,390829537.88144636,417140548.4378591,403962000,403962000.0,469242259.2,500832087.6,449483669.85599995,522120230.90472955,557269853.8874688,0.7882692934374311,-54184000.0,-54184000.0,-62940134.4,-67177323.2,-60289886.59199999,-70032732.2652672,-74747401.3967616,-121355000.0,-121355000.0,595281667.1999999,512467000.0,635356586.6,570215881.296,662362767.7134335,706953649.6307808,88840329.6,76481000.0,94821143.8,85099490.92799999,98851568.66196479,105506348.85253438,262407763.2,225902000.0,280073299.6,251358444.57599998,291977969.2194816,311634199.5853248,244033574.4,210084000.0,260462143.2,233757945.79199997,271533229.8319872,289813101.1929216,,469242259.2,500832087.6,449483669.85599995,522120230.90472955,557269853.8874688,-140965968.0,-150455929.0,-135030252.23999998,-156851141.001984,-167410506.727152,0.1492408291655853,0.440812774285954,0.40994639654846066,high,True,https://find-and-update.company-information.service.gov.uk/company/02536231/filing-history/MzQxNzE0MTU2NWFkaXF6a2N4/document?download=0&format=pdf,Group of companies' accounts made up to 30 June 2023,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. Missing fields in raw extraction: net_debt_original, profit_loss_before_tax_original, net_debt_eur, profit_loss_before_tax_eur. Net debt inferred as net cash because the balance sheet shows cash at bank and in hand but no separately disclosed year-end borrowings. Profit before tax taken from the group profit and loss account."
chelsea,Chelsea,2023/24,2024-06-30,GBP,1.16575,1.081578,1.26085,1.061346,2025/26 prices,True,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 2023 and 2024.,468486000,468486000.0,546137554.5,590690573.1,497225742.15599996,579640908.9183569,626927076.9973925,80120000,80120000.0,93399890.0,101019302.0,85035041.52,99129599.65193999,107216432.10049199,163101000,163101000.0,190134990.75,205645895.85,173106593.94599998,201799011.89254948,218261448.97681406,225265000,225265000.0,262602673.75,284025375.25,239084106.68999997,278712297.37386745,301449195.92008644,243221000.0,243221000.0,283534880.75,306665197.85,258141635.466,300928611.54448944,325477881.0773061,338021000,338021000.0,394047980.75,426193777.85,358757236.266,418221248.17708945,452339061.34598607,0.7215178255059916,-87889000.0,-87889000.0,-102456601.75,-110814845.65,-93280638.594,-108741904.44095549,-117612893.17124489,-90100000.0,-90100000.0,546137554.5,468486000.0,590690573.1,497225742.15599996,579640908.9183569,626927076.9973925,93399890.0,80120000.0,101019302.0,85035041.52,99129599.65193999,107216432.10049199,190134990.75,163101000.0,205645895.85,173106593.94599998,201799011.89254948,218261448.97681406,262602673.75,225265000.0,284025375.25,239084106.68999997,278712297.37386745,301449195.92008644,,394047980.75,426193777.85,358757236.266,418221248.17708945,452339061.34598607,-105034075.0,-113602585.0,-95627274.6,-111477495.36494999,-120571649.17941,0.17101898455877015,0.3481448751937091,0.48083614024752075,high,True,https://find-and-update.company-information.service.gov.uk/company/02536231/filing-history/MzQ2MTE3NTE4OWFkaXF6a2N4/document?download=0&format=pdf,Group of companies' accounts made up to 30 June 2024,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. Missing fields in raw extraction: net_debt_original, profit_loss_before_tax_original, net_debt_eur, profit_loss_before_tax_eur. Net debt inferred as net cash because the balance sheet shows cash at bank and in hand but no separately disclosed year-end borrowings. Profit before tax taken from the group profit and loss account."
chelsea,Chelsea,2024/25,2025-06-30,GBP,1.1744,1.105586,1.2984,1.030555,2025/26 prices,True,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 2024 and 2025.,490857000,490857000.0,576462460.8000001,637328728.8,505855135.63500005,594076271.2897441,656802308.108484,86762000,86762000.0,101893292.80000001,112651780.8,89413012.91000001,105006642.36150402,116093855.962344,203230000,203230000.0,238673312.00000003,263873832.0,209439692.65000004,245965975.04816005,271936496.93676,200865000,200865000.0,235895856.00000003,260803116.0,207002430.07500002,243103653.88008004,268771955.20938003,289992000.0,289992000.0,340566604.8,376525612.8,298852705.56,350972617.40966403,388030352.89910406,359265000,359265000.0,421920816.00000006,466469676.0,370242342.07500005,434812606.5328801,480722656.95018005,0.7319137752950452,-49009000.0,-49009000.0,-57556169.60000001,-63633285.6,-50506469.995000005,-59314798.36212801,-65577600.641508006,-262444000.0,-262444000.0,576462460.8000001,490857000.0,637328728.8,505855135.63500005,594076271.2897441,656802308.108484,101893292.80000001,86762000.0,112651780.8,89413012.91000001,105006642.36150402,116093855.962344,238673312.00000003,203230000.0,263873832.0,209439692.65000004,245965975.04816005,271936496.93676,235895856.00000003,200865000.0,260803116.0,207002430.07500002,243103653.88008004,268771955.20938003,,421920816.00000006,466469676.0,370242342.07500005,434812606.5328801,480722656.95018005,-308214233.6,-340757289.6,-270462976.42,-317631719.50764805,-351169128.5837281,0.17675616320028031,0.41403097032333247,0.4092128664763872,high,True,https://find-and-update.company-information.service.gov.uk/company/02536231/filing-history/MzUxNDEyMjMwN2FkaXF6a2N4/document?download=0&format=pdf,Group of companies' accounts made up to 30 June 2025,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. Missing fields in raw extraction: net_debt_original, profit_loss_before_tax_original, net_debt_eur, profit_loss_before_tax_eur. Net debt inferred as net cash because the balance sheet shows cash at bank and in hand but no separately disclosed year-end borrowings. Profit before tax taken from the group profit and loss account."
