transfer_id,player_id,player_name,season,window,date,buying_club_id,buying_club_name,selling_club_id,selling_club_name,fee_eur,fee_type,transfer_type,position,age,source_name,source_endpoint,collected_at_utc,confidence_level,notes
202739,58864,Pierre-Emerick Aubameyang,2008/09,,2008-02-07,2969,Dijon,5,AC Milan,,,,,,transfermarkt_api,http://localhost:8000/players/58864/transfers,2026-04-27T17:12:31.908223+00:00,medium,
2948507,58864,Pierre-Emerick Aubameyang,2008/09,,2008-01-07,5,AC Milan,10958,Milan U19,,,,,,transfermarkt_api,http://localhost:8000/players/58864/transfers,2026-04-27T17:12:31.908223+00:00,medium,
908481,58864,Pierre-Emerick Aubameyang,2006/07,,2007-01-01,10958,Milan U19,10858,SC Bastia U19,,,,,,transfermarkt_api,http://localhost:8000/players/58864/transfers,2026-04-27T17:12:31.908223+00:00,medium,
1776589,58864,Pierre-Emerick Aubameyang,2005/06,,2005-01-07,10858,SC Bastia U19,69158,FC Rouen U17,,,,,,transfermarkt_api,http://localhost:8000/players/58864/transfers,2026-04-27T17:12:31.908223+00:00,medium,
6060554,58864,Pierre-Emerick Aubameyang,2004/05,,2004-01-07,69158,FC Rouen U17,108355,FC Rouen Jugend,,,,,,transfermarkt_api,http://localhost:8000/players/58864/transfers,2026-04-27T17:12:31.908223+00:00,medium,
6060555,58864,Pierre-Emerick Aubameyang,2001/02,,2001-01-07,108355,FC Rouen Jugend,40636,St. Laval Yth.,,,,,,transfermarkt_api,http://localhost:8000/players/58864/transfers,2026-04-27T17:12:31.908223+00:00,medium,
2533542,655488,Gabriel Martinelli,2019/20,,2019-02-07,11,Arsenal,4773,Ituano,7100000.0,,,,,transfermarkt_api,http://localhost:8000/players/655488/transfers,2026-04-27T17:12:22.594423+00:00,medium,
2443729,655488,Gabriel Martinelli,2017/18,,2018-01-01,4773,Ituano,18027,Ituano U20,,,,,,transfermarkt_api,http://localhost:8000/players/655488/transfers,2026-04-27T17:12:22.594423+00:00,medium,
3988240,72476,Bernd Leno,2022/23,,2022-02-08,931,Fulham,11,Arsenal,3600000.0,,,,,transfermarkt_api,http://localhost:8000/players/72476/transfers,2026-04-27T17:11:33.249904+00:00,medium,
2138820,72476,Bernd Leno,2018/19,,2018-01-07,11,Arsenal,15,Leverkusen,25000000.0,,,,,transfermarkt_api,http://localhost:8000/players/72476/transfers,2026-04-27T17:11:33.249904+00:00,medium,
655496,72476,Bernd Leno,2011/12,,2012-01-01,15,Leverkusen,79,Stuttgart,7800000.0,,,,,transfermarkt_api,http://localhost:8000/players/72476/transfers,2026-04-27T17:11:33.249904+00:00,medium,
620070,72476,Bernd Leno,2011/12,,2011-12-31,79,Stuttgart,15,Leverkusen,,,,,,transfermarkt_api,http://localhost:8000/players/72476/transfers,2026-04-27T17:11:33.249904+00:00,medium,
620069,72476,Bernd Leno,2011/12,,2011-10-08,15,Leverkusen,79,Stuttgart,500000.0,,,,,transfermarkt_api,http://localhost:8000/players/72476/transfers,2026-04-27T17:11:33.249904+00:00,medium,
572655,72476,Bernd Leno,2011/12,,2011-01-07,79,Stuttgart,102,Stuttgart II,,,,,,transfermarkt_api,http://localhost:8000/players/72476/transfers,2026-04-27T17:11:33.249904+00:00,medium,
454953,72476,Bernd Leno,2010/11,,2010-01-07,102,Stuttgart II,2517,Stuttgart U19,,,,,,transfermarkt_api,http://localhost:8000/players/72476/transfers,2026-04-27T17:11:33.249904+00:00,medium,
333420,72476,Bernd Leno,2009/10,,2009-01-07,2517,Stuttgart U19,21084,Stuttgart U17,,,,,,transfermarkt_api,http://localhost:8000/players/72476/transfers,2026-04-27T17:11:33.249904+00:00,medium,
246416,72476,Bernd Leno,2007/08,,2007-01-07,21084,Stuttgart U17,19210,Stuttgart Yth.,,,,,,transfermarkt_api,http://localhost:8000/players/72476/transfers,2026-04-27T17:11:33.249904+00:00,medium,
1576217,72476,Bernd Leno,2003/04,,2003-01-07,19210,Stuttgart Yth.,53591,Bietigheim Yth.,,,,,,transfermarkt_api,http://localhost:8000/players/72476/transfers,2026-04-27T17:11:33.249904+00:00,medium,
5073999,88590,Shkodran Mustafi,2023/24,,2024-06-25,123,Retired,515,Without Club,,,,,,transfermarkt_api,http://localhost:8000/players/88590/transfers,2026-04-27T17:11:57.209042+00:00,medium,
4469155,88590,Shkodran Mustafi,2023/24,,2023-01-07,515,Without Club,3368,Levante,,,,,,transfermarkt_api,http://localhost:8000/players/88590/transfers,2026-04-27T17:11:57.209042+00:00,medium,
3371690,88590,Shkodran Mustafi,2021/22,,2021-02-09,3368,Levante,515,Without Club,,,,,,transfermarkt_api,http://localhost:8000/players/88590/transfers,2026-04-27T17:11:57.209042+00:00,medium,
3556033,88590,Shkodran Mustafi,2021/22,,2021-01-07,515,Without Club,33,FC Schalke 04,,,,,,transfermarkt_api,http://localhost:8000/players/88590/transfers,2026-04-27T17:11:57.209042+00:00,medium,
3233701,88590,Shkodran Mustafi,2020/21,,2021-01-02,33,FC Schalke 04,11,Arsenal,,,,,,transfermarkt_api,http://localhost:8000/players/88590/transfers,2026-04-27T17:11:57.209042+00:00,medium,
1583255,88590,Shkodran Mustafi,2016/17,,2016-08-30,11,Arsenal,1049,Valencia,41000000.0,,,,,transfermarkt_api,http://localhost:8000/players/88590/transfers,2026-04-27T17:11:57.209042+00:00,medium,
1104908,88590,Shkodran Mustafi,2014/15,,2014-06-08,1049,Valencia,1038,Sampdoria,8000000.0,,,,,transfermarkt_api,http://localhost:8000/players/88590/transfers,2026-04-27T17:11:57.209042+00:00,medium,
665330,88590,Shkodran Mustafi,2011/12,,2012-03-01,1038,Sampdoria,9261,Everton Res.,75000.0,,,,,transfermarkt_api,http://localhost:8000/players/88590/transfers,2026-04-27T17:11:57.209042+00:00,medium,
288054,88590,Shkodran Mustafi,2009/10,,2009-01-07,9261,Everton Res.,21063,Hamburg U17,,,,,,transfermarkt_api,http://localhost:8000/players/88590/transfers,2026-04-27T17:11:57.209042+00:00,medium,
765362,88590,Shkodran Mustafi,2007/08,,2007-01-07,21063,Hamburg U17,12786,HSV Yth.,,,,,,transfermarkt_api,http://localhost:8000/players/88590/transfers,2026-04-27T17:11:57.209042+00:00,medium,
5742535,93720,Alexandre Lacazette,2025/26,,2025-03-07,34911,NEOM SC,1041,Lyon,,,,,,transfermarkt_api,http://localhost:8000/players/93720/transfers,2026-04-27T17:12:30.217257+00:00,medium,
3877866,93720,Alexandre Lacazette,2022/23,,2022-01-07,1041,Lyon,11,Arsenal,,,,,,transfermarkt_api,http://localhost:8000/players/93720/transfers,2026-04-27T17:12:30.217257+00:00,medium,
1823210,93720,Alexandre Lacazette,2017/18,,2017-05-07,11,Arsenal,1041,Lyon,53000000.0,,,,,transfermarkt_api,http://localhost:8000/players/93720/transfers,2026-04-27T17:12:30.217257+00:00,medium,
412190,93720,Alexandre Lacazette,2009/10,,2009-01-07,1041,Lyon,12764,Olymp. Lyon B,,,,,,transfermarkt_api,http://localhost:8000/players/93720/transfers,2026-04-27T17:12:30.217257+00:00,medium,
341915,93720,Alexandre Lacazette,2008/09,,2008-01-07,12764,Olymp. Lyon B,7813,Olymp. Lyon U19,,,,,,transfermarkt_api,http://localhost:8000/players/93720/transfers,2026-04-27T17:12:30.217257+00:00,medium,
4483393,94005,Sead Kolasinac,2023/24,,2023-06-07,800,Atalanta,244,Marseille,,,,,,transfermarkt_api,http://localhost:8000/players/94005/transfers,2026-04-27T17:11:54.172721+00:00,medium,
3701526,94005,Sead Kolasinac,2021/22,,2022-01-18,244,Marseille,11,Arsenal,,,,,,transfermarkt_api,http://localhost:8000/players/94005/transfers,2026-04-27T17:11:54.172721+00:00,medium,
3186489,94005,Sead Kolasinac,2020/21,,2021-06-30,11,Arsenal,33,FC Schalke 04,,,,,,transfermarkt_api,http://localhost:8000/players/94005/transfers,2026-04-27T17:11:54.172721+00:00,medium,
3186488,94005,Sead Kolasinac,2020/21,,2021-04-01,33,FC Schalke 04,11,Arsenal,,,,,,transfermarkt_api,http://localhost:8000/players/94005/transfers,2026-04-27T17:11:54.172721+00:00,medium,
1784133,94005,Sead Kolasinac,2017/18,,2017-01-07,11,Arsenal,33,FC Schalke 04,,,,,,transfermarkt_api,http://localhost:8000/players/94005/transfers,2026-04-27T17:11:54.172721+00:00,medium,
564341,94005,Sead Kolasinac,2012/13,,2012-01-07,33,FC Schalke 04,1463,Schalke 04 U19,,,,,,transfermarkt_api,http://localhost:8000/players/94005/transfers,2026-04-27T17:11:54.172721+00:00,medium,
538769,94005,Sead Kolasinac,2010/11,,2011-01-01,1463,Schalke 04 U19,2517,Stuttgart U19,,,,,,transfermarkt_api,http://localhost:8000/players/94005/transfers,2026-04-27T17:11:54.172721+00:00,medium,
470610,94005,Sead Kolasinac,2010/11,,2010-01-07,2517,Stuttgart U19,21082,Hoffenheim U17,,,,,,transfermarkt_api,http://localhost:8000/players/94005/transfers,2026-04-27T17:11:54.172721+00:00,medium,
319233,94005,Sead Kolasinac,2009/10,,2009-01-07,21082,Hoffenheim U17,21068,Karlsruhe U17,,,,,,transfermarkt_api,http://localhost:8000/players/94005/transfers,2026-04-27T17:11:54.172721+00:00,medium,
709222,94005,Sead Kolasinac,2008/09,,2008-01-07,21068,Karlsruhe U17,18065,Karlsruhe Yth.,,,,,,transfermarkt_api,http://localhost:8000/players/94005/transfers,2026-04-27T17:11:54.172721+00:00,medium,
2382591,94005,Sead Kolasinac,2001/02,,2001-01-07,18065,Karlsruhe Yth.,72009,Karlsruhe Yth.,,,,,,transfermarkt_api,http://localhost:8000/players/94005/transfers,2026-04-27T17:11:54.172721+00:00,medium,
