league_key,league_name,club_id,club_name,role_key,role_name,season,season_start_year,season_end_year,transfermarkt_manager_id,manager_id,manager_name,manager_date_of_birth,nationalities,spell_start_date,spell_end_date,time_in_post_text,time_in_post_days,matches,wins,draws,losses,ppg,overlap_start_date,overlap_end_date,days_in_charge_in_season,days_in_season,share_of_season,source_name,source_endpoint,collected_at_utc,confidence_level,notes
premier_league,Premier League,chelsea,Chelsea,manager,Manager,2000/01,2000,2001,456,claudio_ranieri_20-10-1951,Claudio Ranieri,20/10/1951,Italy,2000-09-18,2004-06-30,03 years 09 months 12 days,1382,199.0,107,46,46,1.84,2000-09-18,2001-06-30,286,365,0.7835616438356164,transfermarkt_manager_history_page,https://www.transfermarkt.com/chelsea/mitarbeiterhistorie/verein/631/personalie_id/1/plus/1,2026-04-27T18:42:58.504177+00:00,high,
premier_league,Premier League,chelsea,Chelsea,manager,Manager,2001/02,2001,2002,456,claudio_ranieri_20-10-1951,Claudio Ranieri,20/10/1951,Italy,2000-09-18,2004-06-30,03 years 09 months 12 days,1382,199.0,107,46,46,1.84,2001-07-01,2002-06-30,365,365,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/chelsea/mitarbeiterhistorie/verein/631/personalie_id/1/plus/1,2026-04-27T18:42:58.504177+00:00,high,
premier_league,Premier League,chelsea,Chelsea,manager,Manager,2002/03,2002,2003,456,claudio_ranieri_20-10-1951,Claudio Ranieri,20/10/1951,Italy,2000-09-18,2004-06-30,03 years 09 months 12 days,1382,199.0,107,46,46,1.84,2002-07-01,2003-06-30,365,365,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/chelsea/mitarbeiterhistorie/verein/631/personalie_id/1/plus/1,2026-04-27T18:42:58.504177+00:00,high,
premier_league,Premier League,chelsea,Chelsea,manager,Manager,2003/04,2003,2004,456,claudio_ranieri_20-10-1951,Claudio Ranieri,20/10/1951,Italy,2000-09-18,2004-06-30,03 years 09 months 12 days,1382,199.0,107,46,46,1.84,2003-07-01,2004-06-30,366,366,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/chelsea/mitarbeiterhistorie/verein/631/personalie_id/1/plus/1,2026-04-27T18:42:58.504177+00:00,high,
premier_league,Premier League,chelsea,Chelsea,manager,Manager,2004/05,2004,2005,781,jos_mourinho_26-01-1963,José Mourinho,26/01/1963,Portugal,2004-07-01,2007-09-20,03 years 02 months 20 days,1177,185.0,124,38,23,2.22,2004-07-01,2005-06-30,365,365,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/chelsea/mitarbeiterhistorie/verein/631/personalie_id/1/plus/1,2026-04-27T18:42:58.504177+00:00,high,
premier_league,Premier League,chelsea,Chelsea,manager,Manager,2005/06,2005,2006,781,jos_mourinho_26-01-1963,José Mourinho,26/01/1963,Portugal,2004-07-01,2007-09-20,03 years 02 months 20 days,1177,185.0,124,38,23,2.22,2005-07-01,2006-06-30,365,365,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/chelsea/mitarbeiterhistorie/verein/631/personalie_id/1/plus/1,2026-04-27T18:42:58.504177+00:00,high,
premier_league,Premier League,chelsea,Chelsea,manager,Manager,2006/07,2006,2007,781,jos_mourinho_26-01-1963,José Mourinho,26/01/1963,Portugal,2004-07-01,2007-09-20,03 years 02 months 20 days,1177,185.0,124,38,23,2.22,2006-07-01,2007-06-30,365,365,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/chelsea/mitarbeiterhistorie/verein/631/personalie_id/1/plus/1,2026-04-27T18:42:58.504177+00:00,high,
premier_league,Premier League,chelsea,Chelsea,manager,Manager,2007/08,2007,2008,781,jos_mourinho_26-01-1963,José Mourinho,26/01/1963,Portugal,2004-07-01,2007-09-20,03 years 02 months 20 days,1177,185.0,124,38,23,2.22,2007-07-01,2007-09-20,82,366,0.22404371584699453,transfermarkt_manager_history_page,https://www.transfermarkt.com/chelsea/mitarbeiterhistorie/verein/631/personalie_id/1/plus/1,2026-04-27T18:42:58.504177+00:00,high,
premier_league,Premier League,chelsea,Chelsea,manager,Manager,2007/08,2007,2008,5232,avram_grant_06-02-1955,Avram Grant,06/02/1955,Israel | Poland,2007-09-20,2008-05-24,08 months 04 days,248,54.0,36,12,6,2.22,2007-09-20,2008-05-24,248,366,0.6775956284153005,transfermarkt_manager_history_page,https://www.transfermarkt.com/chelsea/mitarbeiterhistorie/verein/631/personalie_id/1/plus/1,2026-04-27T18:42:58.504177+00:00,high,
premier_league,Premier League,chelsea,Chelsea,manager,Manager,2008/09,2008,2009,1068,luiz_felipe_scolari_09-11-1948,Luiz Felipe Scolari,09/11/1948,Brazil | Italy,2008-07-01,2009-02-09,07 months 09 days,224,36.0,20,10,6,1.94,2008-07-01,2009-02-09,224,365,0.6136986301369863,transfermarkt_manager_history_page,https://www.transfermarkt.com/chelsea/mitarbeiterhistorie/verein/631/personalie_id/1/plus/1,2026-04-27T18:42:58.504177+00:00,high,
premier_league,Premier League,chelsea,Chelsea,manager,Manager,2008/09,2008,2009,506,guus_hiddink_08-11-1946,Guus Hiddink,08/11/1946,Netherlands,2009-02-11,2009-06-30,04 months 19 days,140,22.0,16,5,1,2.41,2009-02-11,2009-06-30,140,365,0.3835616438356164,transfermarkt_manager_history_page,https://www.transfermarkt.com/chelsea/mitarbeiterhistorie/verein/631/personalie_id/1/plus/1,2026-04-27T18:42:58.504177+00:00,high,
premier_league,Premier League,chelsea,Chelsea,manager,Manager,2009/10,2009,2010,523,carlo_ancelotti_10-06-1959,Carlo Ancelotti,10/06/1959,Italy,2009-07-01,2011-06-30,01 year 11 months 30 days,730,109.0,68,17,24,2.03,2009-07-01,2010-06-30,365,365,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/chelsea/mitarbeiterhistorie/verein/631/personalie_id/1/plus/1,2026-04-27T18:42:58.504177+00:00,high,
premier_league,Premier League,chelsea,Chelsea,manager,Manager,2010/11,2010,2011,523,carlo_ancelotti_10-06-1959,Carlo Ancelotti,10/06/1959,Italy,2009-07-01,2011-06-30,01 year 11 months 30 days,730,109.0,68,17,24,2.03,2010-07-01,2011-06-30,365,365,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/chelsea/mitarbeiterhistorie/verein/631/personalie_id/1/plus/1,2026-04-27T18:42:58.504177+00:00,high,
premier_league,Premier League,chelsea,Chelsea,manager,Manager,2011/12,2011,2012,1696,andr_villas_boas_17-10-1977,André Villas-Boas,17/10/1977,Portugal,2011-07-01,2012-03-04,08 months 02 days,248,40.0,20,10,10,1.75,2011-07-01,2012-03-04,248,366,0.6775956284153005,transfermarkt_manager_history_page,https://www.transfermarkt.com/chelsea/mitarbeiterhistorie/verein/631/personalie_id/1/plus/1,2026-04-27T18:42:58.504177+00:00,high,
premier_league,Premier League,chelsea,Chelsea,manager,Manager,2012/13,2012,2013,6783,roberto_di_matteo_29-05-1970,Roberto Di Matteo,29/05/1970,Italy | Switzerland,2012-07-01,2012-11-21,04 months 21 days,144,21.0,11,4,6,1.76,2012-07-01,2012-11-21,144,365,0.39452054794520547,transfermarkt_manager_history_page,https://www.transfermarkt.com/chelsea/mitarbeiterhistorie/verein/631/personalie_id/1/plus/1,2026-04-27T18:42:58.504177+00:00,high,
premier_league,Premier League,chelsea,Chelsea,manager,Manager,2012/13,2012,2013,1522,rafael_ben_tez_16-04-1960,Rafael Benítez,16/04/1960,Spain,2012-11-22,2013-06-30,07 months 08 days,221,48.0,28,10,10,1.96,2012-11-22,2013-06-30,221,365,0.6054794520547945,transfermarkt_manager_history_page,https://www.transfermarkt.com/chelsea/mitarbeiterhistorie/verein/631/personalie_id/1/plus/1,2026-04-27T18:42:58.504177+00:00,high,
premier_league,Premier League,chelsea,Chelsea,manager,Manager,2013/14,2013,2014,781,jos_mourinho_26-01-1963,José Mourinho,26/01/1963,Portugal,2013-07-01,2015-12-17,02 years 05 months 16 days,900,136.0,80,27,29,1.96,2013-07-01,2014-06-30,365,365,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/chelsea/mitarbeiterhistorie/verein/631/personalie_id/1/plus/1,2026-04-27T18:42:58.504177+00:00,high,
premier_league,Premier League,chelsea,Chelsea,manager,Manager,2014/15,2014,2015,781,jos_mourinho_26-01-1963,José Mourinho,26/01/1963,Portugal,2013-07-01,2015-12-17,02 years 05 months 16 days,900,136.0,80,27,29,1.96,2014-07-01,2015-06-30,365,365,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/chelsea/mitarbeiterhistorie/verein/631/personalie_id/1/plus/1,2026-04-27T18:42:58.504177+00:00,high,
premier_league,Premier League,chelsea,Chelsea,manager,Manager,2015/16,2015,2016,781,jos_mourinho_26-01-1963,José Mourinho,26/01/1963,Portugal,2013-07-01,2015-12-17,02 years 05 months 16 days,900,136.0,80,27,29,1.96,2015-07-01,2015-12-17,170,366,0.4644808743169399,transfermarkt_manager_history_page,https://www.transfermarkt.com/chelsea/mitarbeiterhistorie/verein/631/personalie_id/1/plus/1,2026-04-27T18:42:58.504177+00:00,high,
premier_league,Premier League,chelsea,Chelsea,manager,Manager,2016/17,2016,2017,3517,antonio_conte_31-07-1969,Antonio Conte,31/07/1969,Italy,2016-07-01,2018-07-13,02 years 12 days,743,106.0,70,15,21,2.12,2016-07-01,2017-06-30,365,365,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/chelsea/mitarbeiterhistorie/verein/631/personalie_id/1/plus/1,2026-04-27T18:42:58.504177+00:00,high,
premier_league,Premier League,chelsea,Chelsea,manager,Manager,2017/18,2017,2018,3517,antonio_conte_31-07-1969,Antonio Conte,31/07/1969,Italy,2016-07-01,2018-07-13,02 years 12 days,743,106.0,70,15,21,2.12,2017-07-01,2018-06-30,365,365,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/chelsea/mitarbeiterhistorie/verein/631/personalie_id/1/plus/1,2026-04-27T18:42:58.504177+00:00,high,
premier_league,Premier League,chelsea,Chelsea,manager,Manager,2018/19,2018,2019,3517,antonio_conte_31-07-1969,Antonio Conte,31/07/1969,Italy,2016-07-01,2018-07-13,02 years 12 days,743,106.0,70,15,21,2.12,2018-07-01,2018-07-13,13,365,0.03561643835616438,transfermarkt_manager_history_page,https://www.transfermarkt.com/chelsea/mitarbeiterhistorie/verein/631/personalie_id/1/plus/1,2026-04-27T18:42:58.504177+00:00,high,
premier_league,Premier League,chelsea,Chelsea,manager,Manager,2018/19,2018,2019,10073,maurizio_sarri_10-01-1959,Maurizio Sarri,10/01/1959,Italy,2018-07-14,2019-06-30,11 months 16 days,352,63.0,40,11,12,2.08,2018-07-14,2019-06-30,352,365,0.9643835616438357,transfermarkt_manager_history_page,https://www.transfermarkt.com/chelsea/mitarbeiterhistorie/verein/631/personalie_id/1/plus/1,2026-04-27T18:42:58.504177+00:00,high,
premier_league,Premier League,chelsea,Chelsea,manager,Manager,2019/20,2019,2020,60805,frank_lampard_20-06-1978,Frank Lampard,20/06/1978,England,2019-07-04,2021-01-25,01 year 06 months 21 days,572,84.0,44,15,25,1.75,2019-07-04,2020-06-30,363,366,0.9918032786885246,transfermarkt_manager_history_page,https://www.transfermarkt.com/chelsea/mitarbeiterhistorie/verein/631/personalie_id/1/plus/1,2026-04-27T18:42:58.504177+00:00,high,
premier_league,Premier League,chelsea,Chelsea,manager,Manager,2020/21,2020,2021,60805,frank_lampard_20-06-1978,Frank Lampard,20/06/1978,England,2019-07-04,2021-01-25,01 year 06 months 21 days,572,84.0,44,15,25,1.75,2020-07-01,2021-01-25,209,365,0.5726027397260274,transfermarkt_manager_history_page,https://www.transfermarkt.com/chelsea/mitarbeiterhistorie/verein/631/personalie_id/1/plus/1,2026-04-27T18:42:58.504177+00:00,high,
premier_league,Premier League,chelsea,Chelsea,manager,Manager,2020/21,2020,2021,7471,thomas_tuchel_29-08-1973,Thomas Tuchel,29/08/1973,Germany,2021-01-26,2022-09-07,01 year 07 months 12 days,590,100.0,63,19,18,2.08,2021-01-26,2021-06-30,156,365,0.4273972602739726,transfermarkt_manager_history_page,https://www.transfermarkt.com/chelsea/mitarbeiterhistorie/verein/631/personalie_id/1/plus/1,2026-04-27T18:42:58.504177+00:00,high,
premier_league,Premier League,chelsea,Chelsea,manager,Manager,2021/22,2021,2022,7471,thomas_tuchel_29-08-1973,Thomas Tuchel,29/08/1973,Germany,2021-01-26,2022-09-07,01 year 07 months 12 days,590,100.0,63,19,18,2.08,2021-07-01,2022-06-30,365,365,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/chelsea/mitarbeiterhistorie/verein/631/personalie_id/1/plus/1,2026-04-27T18:42:58.504177+00:00,high,
premier_league,Premier League,chelsea,Chelsea,manager,Manager,2022/23,2022,2023,7471,thomas_tuchel_29-08-1973,Thomas Tuchel,29/08/1973,Germany,2021-01-26,2022-09-07,01 year 07 months 12 days,590,100.0,63,19,18,2.08,2022-07-01,2022-09-07,69,365,0.18904109589041096,transfermarkt_manager_history_page,https://www.transfermarkt.com/chelsea/mitarbeiterhistorie/verein/631/personalie_id/1/plus/1,2026-04-27T18:42:58.504177+00:00,high,
premier_league,Premier League,chelsea,Chelsea,manager,Manager,2022/23,2022,2023,23954,graham_potter_20-05-1975,Graham Potter,20/05/1975,England,2022-09-08,2023-04-02,06 months 25 days,207,31.0,12,8,11,1.42,2022-09-08,2023-04-02,207,365,0.5671232876712329,transfermarkt_manager_history_page,https://www.transfermarkt.com/chelsea/mitarbeiterhistorie/verein/631/personalie_id/1/plus/1,2026-04-27T18:42:58.504177+00:00,high,
premier_league,Premier League,chelsea,Chelsea,manager,Manager,2023/24,2023,2024,9044,mauricio_pochettino_02-03-1972,Mauricio Pochettino,02/03/1972,Argentina | Spain,2023-07-01,2024-06-30,11 months 30 days,366,51.0,27,10,14,1.78,2023-07-01,2024-06-30,366,366,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/chelsea/mitarbeiterhistorie/verein/631/personalie_id/1/plus/1,2026-04-27T18:42:58.504177+00:00,high,
premier_league,Premier League,chelsea,Chelsea,manager,Manager,2024/25,2024,2025,53749,enzo_maresca_10-02-1980,Enzo Maresca,10/02/1980,Italy,2024-07-01,2026-01-01,01 year 06 months 01 day,550,92.0,55,16,21,1.97,2024-07-01,2025-06-30,365,365,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/chelsea/mitarbeiterhistorie/verein/631/personalie_id/1/plus/1,2026-04-27T18:42:58.504177+00:00,high,
premier_league,Premier League,chelsea,Chelsea,manager,Manager,2025/26,2025,2026,53749,enzo_maresca_10-02-1980,Enzo Maresca,10/02/1980,Italy,2024-07-01,2026-01-01,01 year 06 months 01 day,550,92.0,55,16,21,1.97,2025-07-01,2026-01-01,185,365,0.5068493150684932,transfermarkt_manager_history_page,https://www.transfermarkt.com/chelsea/mitarbeiterhistorie/verein/631/personalie_id/1/plus/1,2026-04-27T18:42:58.504177+00:00,high,
premier_league,Premier League,chelsea,Chelsea,manager,Manager,2025/26,2025,2026,62134,liam_rosenior_09-07-1984,Liam Rosenior,09/07/1984,England | Sierra Leone,2026-01-08,2026-04-22,03 months 14 days,105,23.0,11,2,10,1.52,2026-01-08,2026-04-22,105,365,0.2876712328767123,transfermarkt_manager_history_page,https://www.transfermarkt.com/chelsea/mitarbeiterhistorie/verein/631/personalie_id/1/plus/1,2026-04-27T18:42:58.504177+00:00,high,
premier_league,Premier League,liverpool,Liverpool,manager,Manager,1990/91,1990,1991,449,graeme_souness_06-05-1953,Graeme Souness,06/05/1953,Scotland,1991-04-16,1994-01-28,02 years 09 months 12 days,1019,156.0,65,45,46,1.54,1991-04-16,1991-06-30,76,365,0.20821917808219179,transfermarkt_manager_history_page,https://www.transfermarkt.com/liverpool/mitarbeiterhistorie/verein/31/personalie_id/1/plus/1,2026-04-27T18:43:00.386012+00:00,high,
premier_league,Premier League,liverpool,Liverpool,manager,Manager,1991/92,1991,1992,449,graeme_souness_06-05-1953,Graeme Souness,06/05/1953,Scotland,1991-04-16,1994-01-28,02 years 09 months 12 days,1019,156.0,65,45,46,1.54,1991-07-01,1992-06-30,366,366,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/liverpool/mitarbeiterhistorie/verein/31/personalie_id/1/plus/1,2026-04-27T18:43:00.386012+00:00,high,
premier_league,Premier League,liverpool,Liverpool,manager,Manager,1992/93,1992,1993,449,graeme_souness_06-05-1953,Graeme Souness,06/05/1953,Scotland,1991-04-16,1994-01-28,02 years 09 months 12 days,1019,156.0,65,45,46,1.54,1992-07-01,1993-06-30,365,365,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/liverpool/mitarbeiterhistorie/verein/31/personalie_id/1/plus/1,2026-04-27T18:43:00.386012+00:00,high,
premier_league,Premier League,liverpool,Liverpool,manager,Manager,1993/94,1993,1994,449,graeme_souness_06-05-1953,Graeme Souness,06/05/1953,Scotland,1991-04-16,1994-01-28,02 years 09 months 12 days,1019,156.0,65,45,46,1.54,1993-07-01,1994-01-28,212,365,0.5808219178082191,transfermarkt_manager_history_page,https://www.transfermarkt.com/liverpool/mitarbeiterhistorie/verein/31/personalie_id/1/plus/1,2026-04-27T18:43:00.386012+00:00,high,
premier_league,Premier League,liverpool,Liverpool,manager,Manager,1993/94,1993,1994,17624,roy_evans_04-10-1948,Roy Evans,04/10/1948,England,1994-01-28,1998-11-11,04 years 09 months 14 days,1749,243.0,124,62,57,1.79,1994-01-28,1994-06-30,154,365,0.42191780821917807,transfermarkt_manager_history_page,https://www.transfermarkt.com/liverpool/mitarbeiterhistorie/verein/31/personalie_id/1/plus/1,2026-04-27T18:43:00.386012+00:00,high,
premier_league,Premier League,liverpool,Liverpool,manager,Manager,1994/95,1994,1995,17624,roy_evans_04-10-1948,Roy Evans,04/10/1948,England,1994-01-28,1998-11-11,04 years 09 months 14 days,1749,243.0,124,62,57,1.79,1994-07-01,1995-06-30,365,365,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/liverpool/mitarbeiterhistorie/verein/31/personalie_id/1/plus/1,2026-04-27T18:43:00.386012+00:00,high,
premier_league,Premier League,liverpool,Liverpool,manager,Manager,1995/96,1995,1996,17624,roy_evans_04-10-1948,Roy Evans,04/10/1948,England,1994-01-28,1998-11-11,04 years 09 months 14 days,1749,243.0,124,62,57,1.79,1995-07-01,1996-06-30,366,366,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/liverpool/mitarbeiterhistorie/verein/31/personalie_id/1/plus/1,2026-04-27T18:43:00.386012+00:00,high,
premier_league,Premier League,liverpool,Liverpool,manager,Manager,1996/97,1996,1997,17624,roy_evans_04-10-1948,Roy Evans,04/10/1948,England,1994-01-28,1998-11-11,04 years 09 months 14 days,1749,243.0,124,62,57,1.79,1996-07-01,1997-06-30,365,365,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/liverpool/mitarbeiterhistorie/verein/31/personalie_id/1/plus/1,2026-04-27T18:43:00.386012+00:00,high,
premier_league,Premier League,liverpool,Liverpool,manager,Manager,1997/98,1997,1998,17624,roy_evans_04-10-1948,Roy Evans,04/10/1948,England,1994-01-28,1998-11-11,04 years 09 months 14 days,1749,243.0,124,62,57,1.79,1997-07-01,1998-06-30,365,365,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/liverpool/mitarbeiterhistorie/verein/31/personalie_id/1/plus/1,2026-04-27T18:43:00.386012+00:00,high,
premier_league,Premier League,liverpool,Liverpool,manager,Manager,1998/99,1998,1999,17624,roy_evans_04-10-1948,Roy Evans,04/10/1948,England,1994-01-28,1998-11-11,04 years 09 months 14 days,1749,243.0,124,62,57,1.79,1998-07-01,1998-11-11,134,365,0.36712328767123287,transfermarkt_manager_history_page,https://www.transfermarkt.com/liverpool/mitarbeiterhistorie/verein/31/personalie_id/1/plus/1,2026-04-27T18:43:00.386012+00:00,high,
premier_league,Premier League,liverpool,Liverpool,manager,Manager,1998/99,1998,1999,460,g_rard_houllier_03-09-1947,Gérard Houllier,03/09/1947,France,1998-11-12,2004-06-30,05 years 07 months 18 days,2058,307.0,160,73,74,1.8,1998-11-12,1999-06-30,231,365,0.6328767123287671,transfermarkt_manager_history_page,https://www.transfermarkt.com/liverpool/mitarbeiterhistorie/verein/31/personalie_id/1/plus/1,2026-04-27T18:43:00.386012+00:00,high,
premier_league,Premier League,liverpool,Liverpool,manager,Manager,1999/00,1999,2000,460,g_rard_houllier_03-09-1947,Gérard Houllier,03/09/1947,France,1998-11-12,2004-06-30,05 years 07 months 18 days,2058,307.0,160,73,74,1.8,1999-07-01,2000-06-30,366,366,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/liverpool/mitarbeiterhistorie/verein/31/personalie_id/1/plus/1,2026-04-27T18:43:00.386012+00:00,high,
premier_league,Premier League,liverpool,Liverpool,manager,Manager,2000/01,2000,2001,460,g_rard_houllier_03-09-1947,Gérard Houllier,03/09/1947,France,1998-11-12,2004-06-30,05 years 07 months 18 days,2058,307.0,160,73,74,1.8,2000-07-01,2001-06-30,365,365,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/liverpool/mitarbeiterhistorie/verein/31/personalie_id/1/plus/1,2026-04-27T18:43:00.386012+00:00,high,
premier_league,Premier League,liverpool,Liverpool,manager,Manager,2001/02,2001,2002,460,g_rard_houllier_03-09-1947,Gérard Houllier,03/09/1947,France,1998-11-12,2004-06-30,05 years 07 months 18 days,2058,307.0,160,73,74,1.8,2001-07-01,2002-06-30,365,365,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/liverpool/mitarbeiterhistorie/verein/31/personalie_id/1/plus/1,2026-04-27T18:43:00.386012+00:00,high,
premier_league,Premier League,liverpool,Liverpool,manager,Manager,2002/03,2002,2003,460,g_rard_houllier_03-09-1947,Gérard Houllier,03/09/1947,France,1998-11-12,2004-06-30,05 years 07 months 18 days,2058,307.0,160,73,74,1.8,2002-07-01,2003-06-30,365,365,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/liverpool/mitarbeiterhistorie/verein/31/personalie_id/1/plus/1,2026-04-27T18:43:00.386012+00:00,high,
premier_league,Premier League,liverpool,Liverpool,manager,Manager,2003/04,2003,2004,460,g_rard_houllier_03-09-1947,Gérard Houllier,03/09/1947,France,1998-11-12,2004-06-30,05 years 07 months 18 days,2058,307.0,160,73,74,1.8,2003-07-01,2004-06-30,366,366,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/liverpool/mitarbeiterhistorie/verein/31/personalie_id/1/plus/1,2026-04-27T18:43:00.386012+00:00,high,
premier_league,Premier League,liverpool,Liverpool,manager,Manager,2004/05,2004,2005,1522,rafael_ben_tez_16-04-1960,Rafael Benítez,16/04/1960,Spain,2004-07-01,2010-06-30,05 years 11 months 30 days,2191,350.0,197,74,79,1.9,2004-07-01,2005-06-30,365,365,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/liverpool/mitarbeiterhistorie/verein/31/personalie_id/1/plus/1,2026-04-27T18:43:00.386012+00:00,high,
premier_league,Premier League,liverpool,Liverpool,manager,Manager,2005/06,2005,2006,1522,rafael_ben_tez_16-04-1960,Rafael Benítez,16/04/1960,Spain,2004-07-01,2010-06-30,05 years 11 months 30 days,2191,350.0,197,74,79,1.9,2005-07-01,2006-06-30,365,365,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/liverpool/mitarbeiterhistorie/verein/31/personalie_id/1/plus/1,2026-04-27T18:43:00.386012+00:00,high,
premier_league,Premier League,liverpool,Liverpool,manager,Manager,2006/07,2006,2007,1522,rafael_ben_tez_16-04-1960,Rafael Benítez,16/04/1960,Spain,2004-07-01,2010-06-30,05 years 11 months 30 days,2191,350.0,197,74,79,1.9,2006-07-01,2007-06-30,365,365,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/liverpool/mitarbeiterhistorie/verein/31/personalie_id/1/plus/1,2026-04-27T18:43:00.386012+00:00,high,
premier_league,Premier League,liverpool,Liverpool,manager,Manager,2007/08,2007,2008,1522,rafael_ben_tez_16-04-1960,Rafael Benítez,16/04/1960,Spain,2004-07-01,2010-06-30,05 years 11 months 30 days,2191,350.0,197,74,79,1.9,2007-07-01,2008-06-30,366,366,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/liverpool/mitarbeiterhistorie/verein/31/personalie_id/1/plus/1,2026-04-27T18:43:00.386012+00:00,high,
premier_league,Premier League,liverpool,Liverpool,manager,Manager,2008/09,2008,2009,1522,rafael_ben_tez_16-04-1960,Rafael Benítez,16/04/1960,Spain,2004-07-01,2010-06-30,05 years 11 months 30 days,2191,350.0,197,74,79,1.9,2008-07-01,2009-06-30,365,365,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/liverpool/mitarbeiterhistorie/verein/31/personalie_id/1/plus/1,2026-04-27T18:43:00.386012+00:00,high,
premier_league,Premier League,liverpool,Liverpool,manager,Manager,2009/10,2009,2010,1522,rafael_ben_tez_16-04-1960,Rafael Benítez,16/04/1960,Spain,2004-07-01,2010-06-30,05 years 11 months 30 days,2191,350.0,197,74,79,1.9,2009-07-01,2010-06-30,365,365,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/liverpool/mitarbeiterhistorie/verein/31/personalie_id/1/plus/1,2026-04-27T18:43:00.386012+00:00,high,
premier_league,Premier League,liverpool,Liverpool,manager,Manager,2010/11,2010,2011,1775,roy_hodgson_09-08-1947,Roy Hodgson,09/08/1947,England,2010-07-01,2011-01-07,06 months 07 days,191,31.0,13,8,10,1.52,2010-07-01,2011-01-07,191,365,0.5232876712328767,transfermarkt_manager_history_page,https://www.transfermarkt.com/liverpool/mitarbeiterhistorie/verein/31/personalie_id/1/plus/1,2026-04-27T18:43:00.386012+00:00,high,
premier_league,Premier League,liverpool,Liverpool,manager,Manager,2010/11,2010,2011,12320,kenny_dalglish_04-03-1951,Kenny Dalglish,04/03/1951,Scotland,2011-01-08,2012-05-16,01 year 04 months 08 days,495,74.0,36,16,22,1.68,2011-01-08,2011-06-30,174,365,0.4767123287671233,transfermarkt_manager_history_page,https://www.transfermarkt.com/liverpool/mitarbeiterhistorie/verein/31/personalie_id/1/plus/1,2026-04-27T18:43:00.386012+00:00,high,
premier_league,Premier League,liverpool,Liverpool,manager,Manager,2011/12,2011,2012,12320,kenny_dalglish_04-03-1951,Kenny Dalglish,04/03/1951,Scotland,2011-01-08,2012-05-16,01 year 04 months 08 days,495,74.0,36,16,22,1.68,2011-07-01,2012-05-16,321,366,0.8770491803278688,transfermarkt_manager_history_page,https://www.transfermarkt.com/liverpool/mitarbeiterhistorie/verein/31/personalie_id/1/plus/1,2026-04-27T18:43:00.386012+00:00,high,
premier_league,Premier League,liverpool,Liverpool,manager,Manager,2012/13,2012,2013,1366,brendan_rodgers_26-01-1973,Brendan Rodgers,26/01/1973,Northern Ireland,2012-07-01,2015-10-04,03 years 03 months 03 days,1191,166.0,85,39,42,1.77,2012-07-01,2013-06-30,365,365,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/liverpool/mitarbeiterhistorie/verein/31/personalie_id/1/plus/1,2026-04-27T18:43:00.386012+00:00,high,
premier_league,Premier League,liverpool,Liverpool,manager,Manager,2013/14,2013,2014,1366,brendan_rodgers_26-01-1973,Brendan Rodgers,26/01/1973,Northern Ireland,2012-07-01,2015-10-04,03 years 03 months 03 days,1191,166.0,85,39,42,1.77,2013-07-01,2014-06-30,365,365,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/liverpool/mitarbeiterhistorie/verein/31/personalie_id/1/plus/1,2026-04-27T18:43:00.386012+00:00,high,
