league_key,league_name,club_id,club_name,season,gross_transfer_spend_eur,transfer_income_eur,net_transfer_spend_eur,incoming_transfer_count,outgoing_transfer_count,source_name,source_endpoint,collected_at_utc,confidence_level,notes,club_name_wages,estimated_player_wages_eur,estimated_player_wages_original,estimated_player_wages_original_currency,estimated_player_wages_original_unit,weekly_wages_original,official_staff_costs_eur,currency_original,units_original,conversion_rate_to_eur,exchange_rate_source,source_name_wages,source_url,date_accessed,evidence,confidence_level_wages,requires_manual_review,notes_wages,_source_file,season_start_year,season_end_year,gbp_to_eur_rate,eur_to_usd_rate,gbp_to_usd_rate,inflation_adjustment_to_2025_26,fx_source,inflation_source,economic_factor_notes,economic_factors_complete,gross_transfer_spend_gbp,gross_transfer_spend_gbp_real_2025_26,gross_transfer_spend_eur_real_2025_26,gross_transfer_spend_usd,gross_transfer_spend_usd_real_2025_26,transfer_income_gbp,transfer_income_gbp_real_2025_26,transfer_income_eur_real_2025_26,transfer_income_usd,transfer_income_usd_real_2025_26,net_transfer_spend_gbp,net_transfer_spend_gbp_real_2025_26,net_transfer_spend_eur_real_2025_26,net_transfer_spend_usd,net_transfer_spend_usd_real_2025_26,estimated_player_wages_gbp,estimated_player_wages_gbp_real_2025_26,estimated_player_wages_eur_real_2025_26,estimated_player_wages_usd,estimated_player_wages_usd_real_2025_26,official_staff_costs_gbp,official_staff_costs_gbp_real_2025_26,official_staff_costs_eur_real_2025_26,official_staff_costs_usd,official_staff_costs_usd_real_2025_26,revenue_eur,revenue_gbp,revenue_gbp_real_2025_26,revenue_eur_real_2025_26,revenue_usd,revenue_usd_real_2025_26,real_price_basis_label,points,league_position,raw_player_cost_eur,raw_player_cost_gbp,raw_player_cost_usd,raw_player_cost_eur_real_2025_26,cost_per_point,wage_to_revenue_ratio
premier_league,Premier League,manchester_city,Manchester City,1998/99,1120000.0,11350000.0,-10230000.0,18.0,31.0,transfermarkt_club_page,https://www.transfermarkt.com/manchester-city/transfers/verein/281/saison_id/1998,2026-04-27T18:14:49.991053+00:00,high,,,,,,,,,,,,,,,,,,,,,1998,1999,1.50395,1.088932,1.6377,1.958269,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 1998 and 1999.,True,744705.6085641145,1458333.90737724,2193261.2800000003,1219603.84,2388312.3921529604,7546793.443930983,14778651.650653282,22226353.150000002,12359378.2,24202987.1883358,-6802087.8353668675,-13320317.743276041,-20033091.87,-11139774.36,-21814674.79618284,,,,,,,,,,,,,,,,,2025/26 prices,,,,,,,,
premier_league,Premier League,manchester_city,Manchester City,1999/00,13230000.0,1040000.0,12190000.0,30.0,25.0,transfermarkt_club_page,https://www.transfermarkt.com/manchester-city/transfers/verein/281/saison_id/1999,2026-04-27T18:14:52.144572+00:00,high,Displayed departures sum (1040000) differs from parsed departures fee sum (1038000).,,,,,,,,,,,,,,,,,,,,1999,2000,1.5807,0.991048,1.56655,1.937983,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 1999 and 2000.,True,8369709.622319226,16220354.962991081,25639515.09,13111565.040000001,25409990.150914323,657936.3573100525,1275069.4755488075,2015502.32,1030689.92,1997459.5432313601,7711773.265009173,14945285.487442272,23624012.77,12080875.120000001,23412530.607682962,,,,,,,,,,,,,,,,,2025/26 prices,,,,,,,,
premier_league,Premier League,manchester_city,Manchester City,2000/01,16530000.000000002,1460000.0,15070000.000000002,25.0,29.0,transfermarkt_club_page,https://www.transfermarkt.com/manchester-city/transfers/verein/281/saison_id/2000,2026-04-27T18:14:54.192873+00:00,high,Displayed arrivals sum (16530000) differs from parsed arrivals fee sum (16525000). Displayed departures sum (1460000) differs from parsed departures fee sum (1464000).,,,,,,,,,,,,,,,,,,,,2000,2001,1.62545,0.90901,1.47755,1.918113,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 2000 and 2001.,True,10169491.52542373,19506233.898305085,31706407.890000004,15025935.3,28821441.8360889,898212.8026085084,1722873.6534498138,2800444.98,1327154.6,2545632.4912698003,9271278.722815221,17783360.244855274,28905962.910000004,13698780.700000001,26275809.344819102,,,,,,,,,,,,,,,,,2025/26 prices,,,,,,,,
premier_league,Premier League,manchester_city,Manchester City,2001/02,42460000.0,6290000.0,36170000.0,20.0,14.0,transfermarkt_club_page,https://www.transfermarkt.com/manchester-city/transfers/verein/281/saison_id/2001,2026-04-27T18:14:56.240872+00:00,high,Displayed departures sum (6290000) differs from parsed departures fee sum (6288000).,,,,,,,,,,,,,,,,,,,,2001,2002,1.5998,0.919959,1.47175,1.894801,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 2001 and 2002.,True,26540817.602200273,50289567.73346668,80453250.46,39061459.14,74013691.83993115,3931741.46768346,7449867.664708088,11918298.29,5786542.109999999,10964345.776570108,22609076.134516813,42839700.06875859,68534952.17,33274917.029999997,63049346.06336103,,,,,,,,,,,,,,,,,2025/26 prices,,,,,,,,
premier_league,Premier League,manchester_city,Manchester City,2002/03,22500000.0,300000.0,22200000.0,13.0,16.0,transfermarkt_club_page,https://www.transfermarkt.com/manchester-city/transfers/verein/281/saison_id/2002,2026-04-27T18:14:58.286779+00:00,high,,,,,,,,,,,,,,,,,,,,,2002,2003,1.51825,1.03369,1.5694,1.8708,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 2002 and 2003.,True,14819693.726329654,27724683.023217518,42093000.0,23258025.0,43511113.17,197595.91635106207,369662.4403095669,561240.0,310107.0,580148.1756,14622097.809978593,27355020.582907952,41531760.0,22947918.0,42930964.9944,,,,,,,,,,,,,,,,,2025/26 prices,,,,,,,,
premier_league,Premier League,manchester_city,Manchester City,2003/04,14260000.0,6900000.0,7360000.0,21.0,23.0,transfermarkt_club_page,https://www.transfermarkt.com/manchester-city/transfers/verein/281/saison_id/2003,2026-04-27T18:15:00.335169+00:00,high,Displayed departures sum (6900000) differs from parsed departures fee sum (6903000).,,,,,,,,,,,,,,,,,,,,2003,2004,1.45975,1.187738,1.7338,1.846184,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 2003 and 2004.,True,9768796.026716903,18034994.92378832,26326583.84,16937143.88,31269084.03695392,4726836.787121082,8726610.446994347,12738669.6,8195392.2,15130201.9533648,5041959.239595821,9308384.47679397,13587914.24,8741751.68,16138882.08358912,,,,,,,,,,,,,,,,,2025/26 prices,,,,,,,,
premier_league,Premier League,manchester_city,Manchester City,2004/05,1500000.0,7940000.0,-6440000.0,18.0,18.0,transfermarkt_club_page,https://www.transfermarkt.com/manchester-city/transfers/verein/281/saison_id/2004,2026-04-27T18:15:03.505347+00:00,high,,,,,,,,,,,,,,,,,,,,,2004,2005,1.4684,1.243258,1.8256,1.815136,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 2004 and 2005.,True,1021520.0217924272,1854197.7662762192,2722704.0,1864887.0,3385023.5296320003,5407245.982021248,9814886.84282212,14412179.84,9871468.52,17918057.88351872,-4385725.96022882,-7960689.076545901,-11689475.84,-8006581.52,-14533034.35388672,,,,,,,,,,,,,,,,,2025/26 prices,,,,,,,,
premier_league,Premier League,manchester_city,Manchester City,2005/06,12480000.0,32500000.0,-20020000.0,12.0,13.0,transfermarkt_club_page,https://www.transfermarkt.com/manchester-city/transfers/verein/281/saison_id/2005,2026-04-27T18:15:05.455903+00:00,high,Displayed arrivals sum (12480000) differs from parsed arrivals fee sum (12475000).,,,,,,,,,,,,,,,,,,,,2005,2006,1.46495,1.249838,1.83095,1.776076,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 2005 and 2006.,True,8519062.084030172,15130501.709955972,22165428.48,15597978.24,27703194.80058624,22185057.510495238,39402348.20301034,57722470.0,40619735.0,72143736.45986,-13665995.426465068,-24271846.49305437,-35557041.52,-25021756.76,-44440541.659273766,,,,,,,,,,,,,,,,,2025/26 prices,,,,,,,,
premier_league,Premier League,manchester_city,Manchester City,2006/07,6500000.0,4200000.0,2300000.0,21.0,22.0,transfermarkt_club_page,https://www.transfermarkt.com/manchester-city/transfers/verein/281/saison_id/2006,2026-04-27T18:15:07.567752+00:00,high,,,,,,,,,,,,,,,,,,,,,2006,2007,1.46445,1.312848,1.9226,1.735436,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 2006 and 2007.,True,4438526.409232135,7702778.517532179,11280334.0,8533512.0,14809363.931232,2867970.910580764,4977179.965174639,7288831.2,5513961.6,9569127.4632576,1570555.4986513709,2725598.5523575405,3991502.8,3019550.4,5240236.4679744,,,,,,,,,,,,,,,,,2025/26 prices,,,,,,,,
premier_league,Premier League,manchester_city,Manchester City,2007/08,77950000.0,10560000.0,67390000.0,31.0,26.0,transfermarkt_club_page,https://www.transfermarkt.com/manchester-city/transfers/verein/281/saison_id/2007,2026-04-27T18:15:09.860577+00:00,high,Displayed departures sum (10560000) differs from parsed departures fee sum (10563000).,,,,,,,,,,,,,,,,,,,,2007,2008,1.36035,1.416915,1.9275,1.685405,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 2007 and 2008.,True,57301429.77910097,96576116.25684567,131377319.75,110448524.25,186150495.01357126,7762708.12658507,13083307.09008711,17797876.8,14962622.399999999,25218078.606071997,49538721.652515896,83492809.16675855,113579442.95,95485901.85,160932416.40749925,,,,,,,,,,,,,,,,,2025/26 prices,,,,,,,,
premier_league,Premier League,manchester_city,Manchester City,2008/09,157350000.0,26500000.0,130850000.0,25.0,18.0,transfermarkt_club_page,https://www.transfermarkt.com/manchester-city/transfers/verein/281/saison_id/2008,2026-04-27T18:15:12.620575+00:00,high,,,,,,,,,,,,,,,,,,,,,2008,2009,1.19105,1.435414,1.70965,1.638179,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 2008 and 2009.,True,132110322.82439865,216420356.53415057,257767465.65,225862392.9,370003028.93852913,22249275.84904076,36448296.46110575,43411743.5,38038471.0,62313824.384309,109861046.97535789,179972060.0730448,214355722.15,187823921.9,307689204.55422014,,,,,,,,,,,,,,,,,2025/26 prices,,,,,,,,
premier_league,Premier League,manchester_city,Manchester City,2009/10,147300000.0,29200000.0,118100000.0,23.0,29.0,transfermarkt_club_page,https://www.transfermarkt.com/manchester-city/transfers/verein/281/saison_id/2009,2026-04-27T18:15:14.671212+00:00,high,,,,,,,,,,,,,,,,,,,,,2009,2010,1.14485,1.359348,1.55625,1.594432,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 2009 and 2010.,True,128663143.64327206,205144633.44542956,234859833.60000002,200231960.4,319256245.0844928,25505524.741232477,40666824.82421278,46557414.4,39692961.6,63287728.14981121,103157618.90203957,164477808.62121677,188302419.20000002,160538998.8,255968516.93468162,,,,,,,,,,,,,,,,,2025/26 prices,,,,,,,,
premier_league,Premier League,manchester_city,Manchester City,2010/11,183610000.0,40150000.0,143460000.0,34.0,27.0,transfermarkt_club_page,https://www.transfermarkt.com/manchester-city/transfers/verein/281/saison_id/2010,2026-04-27T18:15:16.822645+00:00,high,,,,,,,,,,,,,,,,,,,,,2010,2011,1.15955,1.357854,1.5745,1.53512,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 2010 and 2011.,True,158345910.051313,243079973.43797165,281863383.2,249315572.93999997,382729322.33165276,34625501.27204519,53154299.51274201,61635068.0,54517838.099999994,83691423.624072,123720408.77926782,189925673.9252296,220228315.20000002,194797734.83999997,299037898.70758075,,,,,,,,,,,,,,,,,2025/26 prices,,,,,,,,
premier_league,Premier League,manchester_city,Manchester City,2011/12,91050000.0,31200000.0,59850000.0,29.0,35.0,transfermarkt_club_page,https://www.transfermarkt.com/manchester-city/transfers/verein/281/saison_id/2011,2026-04-27T18:15:19.584734+00:00,high,,Manchester City,,,,,,,,,,,Capology,https://www.capology.com/club/manchester-city/salaries/2011-2012/,2026-05-05,[],low,True,No structured Capology season salary value was available for 2011/12 at https://www.capology.com/club/manchester-city/salaries/2011-2012/. This likely reflects missing historical coverage for that season. EUR conversion is pending a project-level FX methodology.,manchester_city_2011_12_wage_output.json,2011,2012,1.1932,1.335945,1.59405,1.480844,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 2011 and 2012.,True,76307408.64901106,112999368.25343613,134830846.20000002,121637792.25,180126594.826659,26148172.980221253,38721365.06872276,46202332.800000004,41681484.0,61723775.492496,50159235.668789804,74278003.18471336,88628513.4,79956308.25,118402819.33416301,,,,,,,,,,,,,,,,,2025/26 prices,,,,,,,,
premier_league,Premier League,manchester_city,Manchester City,2012/13,61950000.0,44300000.0,17650000.0,24.0,26.0,transfermarkt_club_page,https://www.transfermarkt.com/manchester-city/transfers/verein/281/saison_id/2012,2026-04-27T18:15:24.042768+00:00,high,,Manchester City,,,,,,,,,,,Capology,https://www.capology.com/club/manchester-city/salaries/2012-2013/,2026-05-05,[],low,True,No structured Capology season salary value was available for 2012/13 at https://www.capology.com/club/manchester-city/salaries/2012-2013/. This likely reflects missing historical coverage for that season. EUR conversion is pending a project-level FX methodology.,manchester_city_2012_13_wage_output.json,2012,2013,1.20565,1.306142,1.57475,1.442035,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 2012 and 2013.,True,51383071.3722888,74096187.32633848,89334068.25,80915496.89999999,116682978.57219148,36743665.24281508,52985651.30842284,63882150.5,57862090.599999994,83439159.81837098,14639406.129473727,21110536.017915644,25451917.75,23053406.299999997,33243818.753820494,,,,,,,,,,,,,,,,,2025/26 prices,,,,,,,,
premier_league,Premier League,manchester_city,Manchester City,2013/14,115500000.0,11300000.0,104200000.0,16.0,18.0,transfermarkt_club_page,https://www.transfermarkt.com/manchester-city/transfers/verein/281/saison_id/2013,2026-04-27T18:15:27.064397+00:00,high,,Manchester City,,,,,,,,,,,Capology,https://www.capology.com/club/manchester-city/salaries/2013-2014/,2026-05-05,[],low,True,No structured Capology season salary value was available for 2013/14 at https://www.capology.com/club/manchester-city/salaries/2013-2014/. This likely reflects missing historical coverage for that season. EUR conversion is pending a project-level FX methodology.,manchester_city_2013_14_wage_output.json,2013,2014,1.20935,1.328027,1.60605,1.413703,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 2013 and 2014.,True,95505850.25013438,135016907.0161657,163282696.5,153387118.5,216843829.5848055,9343862.405424403,13209446.314135695,15974843.899999999,15006705.100000001,21215024.0199853,86161987.84470998,121807460.70203002,147307852.6,138380413.4,195628805.5648202,,,,,,,,,,,,,,,,,2025/26 prices,,,,,,,,
premier_league,Premier League,manchester_city,Manchester City,2014/15,102800000.0,30300000.0,72500000.0,14.0,16.0,transfermarkt_club_page,https://www.transfermarkt.com/manchester-city/transfers/verein/281/saison_id/2014,2026-04-27T18:15:28.957411+00:00,high,,Manchester City,,,,,,,,,,,Capology,https://www.capology.com/club/manchester-city/salaries/2014-2015/,2026-05-05,[],low,True,No structured Capology season salary value was available for 2014/15 at https://www.capology.com/club/manchester-city/salaries/2014-2015/. This likely reflects missing historical coverage for that season. EUR conversion is pending a project-level FX methodology.,manchester_city_2014_15_wage_output.json,2014,2015,1.30965,1.212652,1.58815,1.4031,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 2014 and 2015.,True,78494254.19005078,110135288.05406025,144238680.0,124660625.60000001,174911323.77936003,23135952.353682283,32462054.74745161,42513930.0,36743355.6,51554602.24236,55358301.836368494,77673233.30660863,101724750.0,87917270.0,123356721.537,,,,,,,,,,,,,,,,,2025/26 prices,,,,,,,,
premier_league,Premier League,manchester_city,Manchester City,2015/16,208470000.0,67440000.0,141030000.0,22.0,25.0,transfermarkt_club_page,https://www.transfermarkt.com/manchester-city/transfers/verein/281/saison_id/2015,2026-04-27T18:15:31.774906+00:00,high,Displayed departures sum (67440000) differs from parsed departures fee sum (67436000).,Manchester City,,,,,,,,,,,Capology,https://www.capology.com/club/manchester-city/salaries/2015-2016/,2026-05-05,[],low,True,No structured Capology season salary value was available for 2015/16 at https://www.capology.com/club/manchester-city/salaries/2015-2016/. This likely reflects missing historical coverage for that season. EUR conversion is pending a project-level FX methodology.,manchester_city_2015_16_wage_output.json,2015,2016,1.30075,1.10813,1.4414,1.398206,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 2015 and 2016.,True,160269075.53334615,224089183.02517778,291484004.82,231011861.10000002,323002170.26118666,51847011.33961176,72492802.3371132,94295012.64,74732287.2,104491132.35676321,108422064.19373438,151596380.68806458,197188992.18,156279573.9,218511037.90442342,,,,,,,,,,,,,,,,,2025/26 prices,,,,,,,,
premier_league,Premier League,manchester_city,Manchester City,2016/17,216250000.0,35350000.0,180900000.0,31.0,25.0,transfermarkt_club_page,https://www.transfermarkt.com/manchester-city/transfers/verein/281/saison_id/2016,2026-04-27T18:15:35.358523+00:00,high,,Manchester City,,135195000.0,GBP,gross annual base wages,2599904.0,,GBP,full pounds,,,Capology,https://www.capology.com/club/manchester-city/salaries/2016-2017/,2026-05-05,"[{'field': 'estimated_player_wages_eur', 'value_original': 135195000, 'unit_original': 'GBP gross annual base wages', 'page_or_location': 'meta_description', 'evidence_text': 'Estimated Gross Fixed Salaries for the 2016-2017 Season was £135,195,000, or £2,599,904 per week, not including bonuses.'}]",medium,True,"Capology wage estimates are not official figures. Values represent estimated gross fixed player salaries and exclude bonuses. EUR conversion is pending a project-level FX methodology, so the EUR field remains null for now.",manchester_city_2016_17_wage_output.json,2016,2017,1.1823,1.117737,1.3215,1.374914,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 2016 and 2017.,True,182906199.78008968,251480294.7644422,297325152.5,241710626.25,332331323.9798925,29899348.727057435,41109033.15571345,48603209.9,39512002.95,54325606.0239963,153006851.05303225,210371261.60872877,248721942.6,202198623.29999998,278005717.9558962,,,,,,,,,,,,,,,,,2025/26 prices,,,,,,,,
premier_league,Premier League,manchester_city,Manchester City,2017/18,317500000.0,91350000.0,226150000.0,31.0,32.0,transfermarkt_club_page,https://www.transfermarkt.com/manchester-city/transfers/verein/281/saison_id/2017,2026-04-27T18:15:37.402257+00:00,high,,Manchester City,,,,,,,,,,,Capology,https://www.capology.com/club/manchester-city/salaries/2017-2018/,2026-05-05,[],low,True,No structured Capology season salary value was available for 2017/18 at https://www.capology.com/club/manchester-city/salaries/2017-2018/. This likely reflects missing historical coverage for that season. EUR conversion is pending a project-level FX methodology.,manchester_city_2017_18_wage_output.json,2017,2018,1.1359,1.154943,1.3119,1.340755,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 2017 and 2018.,True,279514041.7290255,374759849.01839954,425689712.5,366694402.5,491647353.6238875,80420811.69117,107824605.37899463,122477969.25,105504043.05000001,141455073.23950276,199093230.03785545,266935243.63940486,303211743.25,261190359.45000002,350192280.38438475,,,,,,,,,,,,,,,,,2025/26 prices,,,,,,,,
premier_league,Premier League,manchester_city,Manchester City,2018/19,78590000.0,57600000.0,20990000.0,19.0,22.0,transfermarkt_club_page,https://www.transfermarkt.com/manchester-city/transfers/verein/281/saison_id/2018,2026-04-27T18:15:39.557402+00:00,high,,Manchester City,,,,,,,,,,,Capology,https://www.capology.com/club/manchester-city/salaries/2018-2019/,2026-05-05,[],low,True,No structured Capology season salary value was available for 2018/19 at https://www.capology.com/club/manchester-city/salaries/2018-2019/. This likely reflects missing historical coverage for that season. EUR conversion is pending a project-level FX methodology.,manchester_city_2018_19_wage_output.json,2018,2019,1.1355,1.149978,1.3058,1.313149,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 2018 and 2019.,True,69211800.96873625,90885407.23029503,103200379.91,90376771.02,118678166.48814197,50726552.17965654,66611521.26816381,75637382.39999999,66238732.8,86981325.73758718,18485248.7890797,24273885.962131217,27562997.509999998,24138038.22,31696840.750554778,,,,,,,,,,,,,,,,,2025/26 prices,,,,,,,,
premier_league,Premier League,manchester_city,Manchester City,2019/20,169820000.0,71000000.0,98820000.0,25.0,26.0,transfermarkt_club_page,https://www.transfermarkt.com/manchester-city/transfers/verein/281/saison_id/2019,2026-04-27T18:15:41.562015+00:00,high,,Manchester City,,,,,,,,,,,Capology,https://www.capology.com/club/manchester-city/salaries/2019-2020/,2026-05-05,[],low,True,No structured Capology season salary value was available for 2019/20 at https://www.capology.com/club/manchester-city/salaries/2019-2020/. This likely reflects missing historical coverage for that season. EUR conversion is pending a project-level FX methodology.,manchester_city_2019_20_wage_output.json,2019,2020,1.13275,1.130126,1.28015,1.296166,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 2019 and 2020.,True,149918340.32222468,194319055.50209665,220114910.11999997,191917997.32,248757582.9142751,62679320.23835798,81242803.79607151,92027786.0,80238946.0,104002993.681036,87239020.0838667,113076251.70602515,128087124.11999999,111679051.32,144754589.2332391,,,,,,,,,,,,,,,,,2025/26 prices,,,,,,,,
premier_league,Premier League,manchester_city,Manchester City,2020/21,173400000.0,64000000.0,109400000.0,27.0,27.0,transfermarkt_club_page,https://www.transfermarkt.com/manchester-city/transfers/verein/281/saison_id/2020,2026-04-27T18:15:43.857384+00:00,high,,Manchester City,,,,,,,,,,,Capology,https://www.capology.com/club/manchester-city/salaries/2020-2021/,2026-05-05,[],low,True,No structured Capology season salary value was available for 2020/21 at https://www.capology.com/club/manchester-city/salaries/2020-2021/. This likely reflects missing historical coverage for that season. EUR conversion is pending a project-level FX methodology.,manchester_city_2020_21_wage_output.json,2020,2021,1.14415,1.162173,1.3297,1.273808,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 2020 and 2021.,True,151553555.04086003,193050130.83948785,220878307.20000002,201520798.2,256698804.9135456,55936721.58370843,71252643.44710046,81523712.0,74379072.0,94744656.946176,95616833.45715159,121797487.39238736,139354595.20000002,127141726.19999999,161954147.9673696,,,,,,,,,,,,,,,,,2025/26 prices,,,,,,,,
premier_league,Premier League,manchester_city,Manchester City,2021/22,138900000.0,93800000.0,45100000.0,22.0,24.0,transfermarkt_club_page,https://www.transfermarkt.com/manchester-city/transfers/verein/281/saison_id/2021,2026-04-27T18:15:45.906664+00:00,high,,Manchester City,,,,,,,,,,,Capology,https://www.capology.com/club/manchester-city/salaries/2021-2022/,2026-05-05,[],low,True,No structured Capology season salary value was available for 2021/22 at https://www.capology.com/club/manchester-city/salaries/2021-2022/. This likely reflects missing historical coverage for that season. EUR conversion is pending a project-level FX methodology.,manchester_city_2021_22_wage_output.json,2021,2022,1.16825,1.117869,1.30595,1.202829,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 2021 and 2022.,True,118895784.29274556,143011297.32505885,167072948.1,155272004.1,186765669.41959888,80291033.59726086,96576383.65075968,112825360.19999999,104856112.2,126123972.58141379,38604750.6954847,46434913.67429916,54247587.9,50415891.9,60641696.838185094,,,,,,,,,,,,,,,,,2025/26 prices,,,,,,,,
